,date,unit_id,chalet_id,chalet_title,code,final_price,booking_count,rating,city,neighborhood
9348,2022-08-25,30537,6777,شقة بكمباوند بغرفة نوم وصالة ,59695,600,5,9.2,الرياض,حي الملقا
9349,2022-08-31,30537,6777,شقة بكمباوند بغرفة نوم وصالة ,59695,500,6,9.1,الرياض,حي الملقا
9350,2022-09-01,30537,6777,شقة بكمباوند بغرفة نوم وصالة ,59695,600,8,9.1,الرياض,حي الملقا
9351,2022-08-25,30547,21333,شقة ,39879,600,0,0.0,الرياض,حي الملقا
9352,2022-08-27,30547,21333,شقة ,39879,550,0,0.0,الرياض,حي الملقا
9353,2022-08-31,30547,21333,شقة ,39879,550,0,0.0,الرياض,حي الملقا
9354,2022-09-01,30547,21333,شقة ,39879,600,0,0.0,الرياض,حي الملقا
9355,2022-08-27,30549,12316,شقة بدخول ذاتي و 3 غرف نوم,18826,1200,2,10.0,الرياض,حي المغرزات
9356,2022-08-31,30549,12316,شقة بدخول ذاتي و 3 غرف نوم,18826,1000,1,10.0,الرياض,حي المغرزات
9357,2022-09-01,30549,12316,شقة بدخول ذاتي و 3 غرف نوم,18826,1500,1,10.0,الرياض,حي المغرزات
9358,2022-08-25,30615,21357,غرفة بسرير ماستر  ودورة مياة ,30258,220,3,8.3,الرياض,حي المونسية
9359,2022-08-27,30615,21357,غرفة بسرير ماستر  ودورة مياة ,30258,220,4,8.3,الرياض,حي المونسية
9360,2022-08-31,30615,21357,غرفة بسرير ماستر  ودورة مياة ,30258,200,2,8.3,الرياض,حي المونسية
9361,2022-09-01,30615,21357,غرفة بسرير ماستر  ودورة مياة ,30258,220,2,8.3,الرياض,حي المونسية
9362,2022-08-25,30621,21357,شقة بغرفتين نوم وغرفة جلوس ,82390,400,0,8.3,الرياض,حي المونسية
9363,2022-08-31,30621,21357,شقة بغرفتين نوم وغرفة جلوس ,82390,350,0,8.3,الرياض,حي المونسية
9364,2022-09-01,30649,20937,شقة بتصميم هادئ وغرفة نوم ,9446,1500,0,0.0,الرياض,حي حطين
9365,2022-08-25,30668,21375,فيلا بجلسة خارجية و غرفة نوم,75067,600,0,0.0,الرياض,حي الشفا
9366,2022-08-31,30668,21375,فيلا بجلسة خارجية و غرفة نوم,75067,500,0,0.0,الرياض,حي الشفا
9367,2022-09-01,30668,21375,فيلا بجلسة خارجية و غرفة نوم,75067,600,0,0.0,الرياض,حي الشفا
9368,2022-08-27,30677,21384,شقة بغرفة نوم وصاله,39955,600,0,0.0,الرياض,حي النخيل
9369,2022-08-31,30677,21384,شقة بغرفة نوم وصاله,39955,500,0,0.0,الرياض,حي النخيل
9370,2022-09-01,30677,21384,شقة بغرفة نوم وصاله,39955,600,0,0.0,الرياض,حي النخيل
9371,2022-08-25,30684,21391,شاليه بمجلسيم وغرفة نوم ماستر,17797,800,1,10.0,الرياض,حي الرمال
9372,2022-08-27,30684,21391,شاليه بمجلسيم وغرفة نوم ماستر,17797,600,1,10.0,الرياض,حي الرمال
9373,2022-08-31,30684,21391,شاليه بمجلسيم وغرفة نوم ماستر,17797,500,0,10.0,الرياض,حي الرمال
9374,2022-09-01,30684,21391,شاليه بمجلسيم وغرفة نوم ماستر,17797,800,0,10.0,الرياض,حي الرمال
9375,2022-08-25,30730,18573,شقة بتصميم هادئ وغرفة نوم ,82407,490,0,0.0,الرياض,حي النرجس
9376,2022-08-27,30730,18573,شقة بتصميم هادئ وغرفة نوم ,82407,490,0,0.0,الرياض,حي النرجس
9377,2022-08-25,30731,21413,شاليه بمسبح وغرفة نوم ,64617,722,3,1.0,الرياض,حي النرجس
9378,2022-08-27,30731,21413,شاليه بمسبح وغرفة نوم ,64617,722,3,1.0,الرياض,حي النرجس
9379,2022-08-31,30731,21413,شاليه بمسبح وغرفة نوم ,64617,595,1,1.0,الرياض,حي النرجس
9380,2022-09-01,30731,21413,شاليه بمسبح وغرفة نوم ,64617,722,1,1.0,الرياض,حي النرجس
9381,2022-08-25,30760,21424,استوديو بسرير ماستر وجلسة جانبية,13949,250,0,9.0,الرياض,النسيم
9382,2022-09-01,30760,21424,استوديو بسرير ماستر وجلسة جانبية,13949,250,0,9.0,الرياض,النسيم
9383,2022-08-25,30761,21424,شقة بغرفتين نوم و صالة جلوس,25146,350,0,9.0,الرياض,النسيم
9384,2022-08-27,30761,21424,شقة بغرفتين نوم و صالة جلوس,25146,350,0,9.0,الرياض,النسيم
9385,2022-08-31,30761,21424,شقة بغرفتين نوم و صالة جلوس,25146,350,0,9.0,الرياض,النسيم
9386,2022-09-01,30761,21424,شقة بغرفتين نوم و صالة جلوس,25146,350,0,9.0,الرياض,النسيم
9387,2022-08-25,30763,21424,استديو بسرير ماستر ,65764,200,0,9.0,الرياض,النسيم
9388,2022-08-27,30763,21424,استديو بسرير ماستر ,65764,200,0,9.0,الرياض,النسيم
9389,2022-08-31,30763,21424,استديو بسرير ماستر ,65764,200,0,9.0,الرياض,النسيم
9390,2022-09-01,30763,21424,استديو بسرير ماستر ,65764,200,0,9.0,الرياض,النسيم
9391,2022-08-25,30764,21428,شقة بتصميم هادئ وغرفة نوم ,48389,550,1,8.2,الرياض,حي الملقا
9392,2022-08-27,30764,21428,شقة بتصميم هادئ وغرفة نوم ,48389,480,2,8.2,الرياض,حي الملقا
9393,2022-08-31,30764,21428,شقة بتصميم هادئ وغرفة نوم ,48389,430,1,8.5,الرياض,حي الملقا
9394,2022-09-01,30764,21428,شقة بتصميم هادئ وغرفة نوم ,48389,650,1,8.5,الرياض,حي الملقا
9395,2022-08-25,30766,21427,مزرعة ببيت شعر,23696,1300,0,5.5,الرياض,حي ديراب
9396,2022-08-27,30766,21427,مزرعة ببيت شعر,23696,1000,0,5.5,الرياض,حي ديراب
9397,2022-08-31,30766,21427,مزرعة ببيت شعر,23696,850,0,5.5,الرياض,حي ديراب
9398,2022-09-01,30766,21427,مزرعة ببيت شعر,23696,1300,0,5.5,الرياض,حي ديراب
9399,2022-08-25,30769,21434,شاليه بصالة داخلية وألعاب أطفال,884,450,9,9.7,الرياض,حي عريض
9400,2022-08-31,30769,21434,شاليه بصالة داخلية وألعاب أطفال,884,290,4,9.5,الرياض,حي عريض
9401,2022-09-01,30769,21434,شاليه بصالة داخلية وألعاب أطفال,884,450,5,9.5,الرياض,حي عريض
9402,2022-08-31,30770,21435,شقة بتصميم هادئ و وفناء خارجي,33383,576,0,0.0,الرياض,حي العارض
9403,2022-09-01,30770,21435,شقة بتصميم هادئ و وفناء خارجي,33383,648,0,0.0,الرياض,حي العارض
9404,2022-08-25,30786,21451,شقة بغرفة نوم ودخول ذاتي,47402,199,6,8.6,الرياض,حي النهضة
9405,2022-09-01,30786,21451,شقة بغرفة نوم ودخول ذاتي,47402,224,6,8.7,الرياض,حي النهضة
9406,2022-08-27,30788,12316,شقة أنيقة بـ3 غرف نوم ودخول ذاتي,18526,1200,2,10.0,الرياض,حي المغرزات
9407,2022-08-31,30788,12316,شقة أنيقة بـ3 غرف نوم ودخول ذاتي,18526,1000,1,10.0,الرياض,حي المغرزات
9408,2022-08-31,30828,21465,شقة ,46186,250,7,9.5,الرياض,حي العقيق
9409,2022-09-01,30828,21465,شقة ,46186,350,8,9.5,الرياض,حي العقيق
9410,2022-08-25,30829,21467,شقة بتصميم هادئ وغرفتين نوم ,99049,820,2,8.4,الرياض,حي الملقا
9411,2022-09-01,30829,21467,شقة بتصميم هادئ وغرفتين نوم ,99049,820,2,9.0,الرياض,حي الملقا
9412,2022-08-25,30858,21483,استراحة ,9714,2800,0,0.0,الرياض,حي المونسية
9413,2022-08-31,30858,21483,استراحة ,9714,2500,0,0.0,الرياض,حي المونسية
9414,2022-08-25,30860,19369,شقة بغرفة نوم وغرفة جلوس,14686,450,0,10.0,الرياض,حي الحمراء
9415,2022-08-27,30860,19369,شقة بغرفة نوم وغرفة جلوس,14686,400,1,10.0,الرياض,حي الحمراء
9416,2022-08-31,30860,19369,شقة بغرفة نوم وغرفة جلوس,14686,400,1,9.8,الرياض,حي الحمراء
9417,2022-09-01,30860,19369,شقة بغرفة نوم وغرفة جلوس,14686,450,1,9.8,الرياض,حي الحمراء
9418,2022-08-25,30868,19695,شقة ,11462,950,0,0.0,الرياض,حي العليا
9419,2022-08-25,30908,21506,شقة بغرفتين نوم وجلسة خارجية,86776,500,0,10.0,الرياض,حي العقيق
9420,2022-08-27,30908,21506,شقة بغرفتين نوم وجلسة خارجية,86776,500,0,10.0,الرياض,حي العقيق
9421,2022-08-27,30910,21518,قاعة فاخره للمناسبات ,14313,2500,0,0.0,الرياض,النسيم
9422,2022-08-31,30910,21518,قاعة فاخره للمناسبات ,14313,2500,0,0.0,الرياض,النسيم
9423,2022-08-25,30915,21521,شاليه بمسطح اخضر وجلسة خارجية ,70012,2999,0,10.0,الرياض,حي بنبان
9424,2022-08-31,30915,21521,شاليه بمسطح اخضر وجلسة خارجية ,70012,2500,0,10.0,الرياض,حي بنبان
9425,2022-09-01,30915,21521,شاليه بمسطح اخضر وجلسة خارجية ,70012,2999,0,10.0,الرياض,حي بنبان
9426,2022-08-25,30927,21536,شقة بغرفة جلوس وغرفة نوم ,63259,228,0,0.0,الرياض,حي الملقا
9427,2022-08-31,30927,21536,شقة بغرفة جلوس وغرفة نوم ,63259,228,0,0.0,الرياض,حي الملقا
9428,2022-09-01,30927,21536,شقة بغرفة جلوس وغرفة نوم ,63259,228,0,0.0,الرياض,حي الملقا
9429,2022-08-25,30930,21539,شاليه بصالة جلوس والعاب مائية,19966,3100,0,0.0,الرياض,حي الرمال
9430,2022-08-27,30930,21539,شاليه بصالة جلوس والعاب مائية,19966,2700,0,0.0,الرياض,حي الرمال
9431,2022-08-31,30930,21539,شاليه بصالة جلوس والعاب مائية,19966,2700,0,0.0,الرياض,حي الرمال
9432,2022-09-01,30930,21539,شاليه بصالة جلوس والعاب مائية,19966,3100,0,0.0,الرياض,حي الرمال
9433,2022-08-25,30940,21550,شقة بتصميم انيق و بغرفتين نوم,74556,600,0,10.0,الرياض,حي العارض
9434,2022-08-31,30940,21550,شقة بتصميم انيق و بغرفتين نوم,74556,550,0,10.0,الرياض,حي العارض
9435,2022-08-27,30952,21563,شاليه بمسبح وغرفة نوم ,94308,1000,0,0.0,الرياض,حي بنبان
9436,2022-08-31,30952,21563,شاليه بمسبح وغرفة نوم ,94308,700,0,0.0,الرياض,حي بنبان
9437,2022-08-27,30967,21570,شقة بتصميم هادئ ومدخل خاص,45933,548,2,9.5,الرياض,حي النرجس
9438,2022-09-01,30967,21570,شقة بتصميم هادئ ومدخل خاص,45933,548,4,9.5,الرياض,حي النرجس
9439,2022-08-25,31012,19695,شقة ,26918,2400,0,0.0,الرياض,حي العليا
9440,2022-08-31,31012,19695,شقة ,26918,1800,0,0.0,الرياض,حي العليا
9441,2022-09-01,31020,21604,شقة بدخول ذاتي وغرفة جلوس,45083,549,11,9.5,الرياض,حي العارض
9442,2022-08-25,31021,21607,استراحة  للجمعات الشبابية ,77421,450,4,9.6,الرياض,حي الرمال
9443,2022-08-27,31021,21607,استراحة  للجمعات الشبابية ,77421,325,5,9.6,الرياض,حي الرمال
9444,2022-08-31,31021,21607,استراحة  للجمعات الشبابية ,77421,325,2,9.6,الرياض,حي الرمال
9445,2022-09-01,31021,21607,استراحة  للجمعات الشبابية ,77421,450,2,9.6,الرياض,حي الرمال
9446,2022-08-25,31024,21606,شقة بأجواء دافئة ومريحة ,23575,525,1,10.0,الرياض,الازدهار
9447,2022-08-31,31024,21606,شقة بأجواء دافئة ومريحة ,23575,490,0,10.0,الرياض,الازدهار
9448,2022-09-01,31024,21606,شقة بأجواء دافئة ومريحة ,23575,750,0,10.0,الرياض,الازدهار
9449,2022-08-25,31039,21548,شقة بصالة وغرفة نوم,11331,430,4,8.5,الرياض,حي الملقا
9450,2022-08-27,31039,21548,شقة بصالة وغرفة نوم,11331,400,4,8.7,الرياض,حي الملقا
9451,2022-09-01,31039,21548,شقة بصالة وغرفة نوم,11331,430,3,8.6,الرياض,حي الملقا
9452,2022-08-25,31041,21630,شقة بغرفة جلوس وغرفة نوم ,97065,522,1,9.3,الرياض,حي غرناطة
9453,2022-08-31,31041,21630,شقة بغرفة جلوس وغرفة نوم ,97065,606,1,9.4,الرياض,حي غرناطة
9454,2022-08-27,31049,21635,شقة بغرفة نوم و صالة جلوس,37937,250,1,8.4,الرياض,حي اليرموك
9455,2022-08-31,31049,21635,شقة بغرفة نوم و صالة جلوس,37937,200,0,8.4,الرياض,حي اليرموك
9456,2022-09-01,31049,21635,شقة بغرفة نوم و صالة جلوس,37937,250,0,8.4,الرياض,حي اليرموك
9457,2022-08-31,31053,21639,شقة بغرفة جلوس وغرفتين نوم ,49297,430,1,10.0,الرياض,حي الحمراء
9458,2022-09-01,31053,21639,شقة بغرفة جلوس وغرفتين نوم ,49297,530,1,10.0,الرياض,حي الحمراء
9459,2022-08-25,31056,19695,شقة ,43987,2400,0,0.0,الرياض,حي العليا
9460,2022-08-27,31056,19695,شقة ,43987,2400,0,0.0,الرياض,حي العليا
9461,2022-08-31,31056,19695,شقة ,43987,1800,0,0.0,الرياض,حي العليا
9462,2022-09-01,31056,19695,شقة ,43987,2400,0,0.0,الرياض,حي العليا
9463,2022-08-25,31057,19695,شقة بجاكوزي ,28702,2100,0,0.0,الرياض,حي العليا
9464,2022-09-01,31057,19695,شقة بجاكوزي ,28702,2100,0,0.0,الرياض,حي العليا
9465,2022-08-27,31070,21649,شقة بتصميم انيق و غرفة نوم,643,289,0,9.8,الرياض,حي الملك فيصل
9466,2022-09-01,31070,21649,شقة بتصميم انيق و غرفة نوم,643,289,0,9.8,الرياض,حي الملك فيصل
9467,2022-08-25,31096,21669,شقة بتصميم انيق و اطلاله مميزة,3547,1800,0,0.0,الرياض,حي العليا
9468,2022-08-31,31096,21669,شقة بتصميم انيق و اطلاله مميزة,3547,1800,0,0.0,الرياض,حي العليا
9469,2022-09-01,31096,21669,شقة بتصميم انيق و اطلاله مميزة,3547,1800,0,0.0,الرياض,حي العليا
9470,2022-08-25,31105,20964,شقة بتصميم انيق و بغرفتين نوم,5780,600,0,8.4,الرياض,الازدهار
9471,2022-08-31,31105,20964,شقة بتصميم انيق و بغرفتين نوم,5780,500,1,8.4,الرياض,الازدهار
9472,2022-09-01,31105,20964,شقة بتصميم انيق و بغرفتين نوم,5780,600,1,8.4,الرياض,الازدهار
9473,2022-08-25,31114,21671,شقة أنيقة بغرفتين نوم وصالة ,842,1150,0,10.0,الرياض,حي الملقا
9474,2022-08-27,31114,21671,شقة أنيقة بغرفتين نوم وصالة ,842,800,0,10.0,الرياض,حي الملقا
9475,2022-08-31,31114,21671,شقة أنيقة بغرفتين نوم وصالة ,842,620,0,10.0,الرياض,حي الملقا
9476,2022-09-01,31114,21671,شقة أنيقة بغرفتين نوم وصالة ,842,1150,0,10.0,الرياض,حي الملقا
9477,2022-08-25,31116,21676,شقة بغرفة جلوس وغرفة نوم ,90280,390,0,0.0,الرياض,حي السليمانية
9478,2022-08-27,31116,21676,شقة بغرفة جلوس وغرفة نوم ,90280,390,0,0.0,الرياض,حي السليمانية
9479,2022-09-01,31116,21676,شقة بغرفة جلوس وغرفة نوم ,90280,390,0,0.0,الرياض,حي السليمانية
9480,2022-08-25,31118,21678,شاليه بجلسة خارجية على المسبح ,81767,720,0,8.6,الرياض,العمارية
9481,2022-09-01,31118,21678,شاليه بجلسة خارجية على المسبح ,81767,650,0,8.6,الرياض,العمارية
9482,2022-08-27,31137,19080,شقة بغرفة جلوس وغرفة نوم ,79060,243,7,9.5,الرياض,حي النرجس
9483,2022-09-01,31137,19080,شقة بغرفة جلوس وغرفة نوم ,79060,380,5,9.3,الرياض,حي النرجس
9484,2022-08-25,31139,21697,شقة بغرفة جلوس وغرفة نوم ,50024,1000,0,0.0,الرياض,حي الغدير
9485,2022-08-27,31139,21697,شقة بغرفة جلوس وغرفة نوم ,50024,800,0,0.0,الرياض,حي الغدير
9486,2022-08-25,31146,21702,شقة بغرفتين نوم وغرفة جلوس ,88095,361,6,7.3,الرياض,حي القدس
9487,2022-08-27,31146,21702,شقة بغرفتين نوم وغرفة جلوس ,88095,361,7,7.3,الرياض,حي القدس
9488,2022-08-31,31146,21702,شقة بغرفتين نوم وغرفة جلوس ,88095,341,6,7.2,الرياض,حي القدس
9489,2022-09-01,31146,21702,شقة بغرفتين نوم وغرفة جلوس ,88095,380,6,7.2,الرياض,حي القدس
9490,2022-08-25,31147,21702,شقة بصالة وغرفة نوم ,8994,284,0,7.3,الرياض,حي القدس
9491,2022-08-27,31147,21702,شقة بصالة وغرفة نوم ,8994,284,0,7.3,الرياض,حي القدس
9492,2022-08-31,31147,21702,شقة بصالة وغرفة نوم ,8994,265,1,7.2,الرياض,حي القدس
9493,2022-08-25,31148,21702,شقة بغرفة نوم وغرفة جلوس,35503,284,0,7.3,الرياض,حي القدس
9494,2022-08-27,31148,21702,شقة بغرفة نوم وغرفة جلوس,35503,284,1,7.3,الرياض,حي القدس
9495,2022-08-31,31148,21702,شقة بغرفة نوم وغرفة جلوس,35503,265,0,7.2,الرياض,حي القدس
9496,2022-08-25,31154,19427,استديو مريح لليلة جميلة ومميزة,86092,350,10,9.6,الرياض,حي الواحة
9497,2022-08-27,31154,19427,استديو مريح لليلة جميلة ومميزة,86092,300,12,9.5,الرياض,حي الواحة
9498,2022-09-01,31154,19427,استديو مريح لليلة جميلة ومميزة,86092,350,9,9.5,الرياض,حي الواحة
9499,2022-08-25,31203,17662,شقة بتصميم هادئ وغرفة نوم ,18062,495,0,8.9,الرياض,حي الربيع
9500,2022-08-25,31227,21719,شقة بتصميم هادئ و 3 غرف نوم ,70228,1200,0,0.0,الرياض,حي قرطبة
9501,2022-09-01,31227,21719,شقة بتصميم هادئ و 3 غرف نوم ,70228,1200,0,0.0,الرياض,حي قرطبة
9502,2022-08-31,31251,21746,شقة بتصميم هادئ و غرفتين نوم ,11266,649,1,10.0,الرياض,حي قرطبة
9503,2022-09-01,31251,21746,شقة بتصميم هادئ و غرفتين نوم ,11266,749,1,10.0,الرياض,حي قرطبة
9504,2022-08-25,31254,21749,استراحة بمسبح و مسطح اخضر,54957,1000,0,0.0,الرياض,حي الجبيلة
9505,2022-08-27,31254,21749,استراحة بمسبح و مسطح اخضر,54957,800,0,0.0,الرياض,حي الجبيلة
9506,2022-08-31,31254,21749,استراحة بمسبح و مسطح اخضر,54957,800,0,0.0,الرياض,حي الجبيلة
9507,2022-08-25,31283,21754,شاليه بمسبح خارجي وجلسة ,47771,750,1,9.9,الرياض,حي ديراب
9508,2022-08-31,31283,21754,شاليه بمسبح خارجي وجلسة ,47771,638,0,9.9,الرياض,حي ديراب
9509,2022-09-01,31283,21754,شاليه بمسبح خارجي وجلسة ,47771,1000,0,9.9,الرياض,حي ديراب
9510,2022-08-25,31295,21734,شقة بتصميم هادئ و 3 غرف نوم ,67102,850,0,0.0,الرياض,حي الملقا
9511,2022-08-27,31295,21734,شقة بتصميم هادئ و 3 غرف نوم ,67102,850,0,0.0,الرياض,حي الملقا
9512,2022-08-31,31295,21734,شقة بتصميم هادئ و 3 غرف نوم ,67102,690,0,0.0,الرياض,حي الملقا
9513,2022-09-01,31295,21734,شقة بتصميم هادئ و 3 غرف نوم ,67102,790,0,0.0,الرياض,حي الملقا
9514,2022-08-31,31301,21756,شقة بتصميم هادئ و غرفة نوم ,78558,340,2,7.8,الرياض,حي الياسمين
9515,2022-09-01,31301,21756,شقة بتصميم هادئ و غرفة نوم ,78558,440,2,7.8,الرياض,حي الياسمين
9516,2022-08-25,31302,21756,شقة بتصميم هادئ و غرفتين نوم ,90151,560,0,7.2,الرياض,حي الياسمين
9517,2022-08-27,31302,21756,شقة بتصميم هادئ و غرفتين نوم ,90151,560,0,7.8,الرياض,حي الياسمين
9518,2022-08-31,31302,21756,شقة بتصميم هادئ و غرفتين نوم ,90151,429,0,7.8,الرياض,حي الياسمين
9519,2022-09-01,31302,21756,شقة بتصميم هادئ و غرفتين نوم ,90151,529,1,7.8,الرياض,حي الياسمين
9520,2022-08-25,31363,21195,شقة بغرفة نوم وصالة,59931,275,0,6.8,الرياض,حي الجنادرية
9521,2022-08-31,31363,21195,شقة بغرفة نوم وصالة,59931,250,0,7.3,الرياض,حي الجنادرية
9522,2022-08-25,31365,21678,شاليه بجلسة خارجية وصالة ,91500,720,0,8.6,الرياض,العمارية
9523,2022-08-27,31365,21678,شاليه بجلسة خارجية وصالة ,91500,720,0,8.6,الرياض,العمارية
9524,2022-09-01,31365,21678,شاليه بجلسة خارجية وصالة ,91500,600,0,8.6,الرياض,العمارية
9525,2022-08-25,31366,21678,شاليه بجلسة خارجية ومسطح اخضر,51137,800,1,8.6,الرياض,العمارية
9526,2022-08-27,31366,21678,شاليه بجلسة خارجية ومسطح اخضر,51137,800,1,8.6,الرياض,العمارية
9527,2022-08-31,31366,21678,شاليه بجلسة خارجية ومسطح اخضر,51137,720,0,8.6,الرياض,العمارية
9528,2022-09-01,31366,21678,شاليه بجلسة خارجية ومسطح اخضر,51137,800,0,8.6,الرياض,العمارية
9529,2022-08-25,31367,21820,شاليه بمجلس داخلي ومسبح ,59366,1700,0,0.0,الرياض,حي الخير
9530,2022-08-27,31367,21820,شاليه بمجلس داخلي ومسبح ,59366,1700,0,0.0,الرياض,حي الخير
9531,2022-08-31,31367,21820,شاليه بمجلس داخلي ومسبح ,59366,1200,0,0.0,الرياض,حي الخير
9532,2022-09-01,31367,21820,شاليه بمجلس داخلي ومسبح ,59366,1700,0,0.0,الرياض,حي الخير
9533,2022-08-27,31368,21678,شاليه بمجلس مطل على الحديقة ,44272,800,0,8.6,الرياض,العمارية
9534,2022-08-31,31368,21678,شاليه بمجلس مطل على الحديقة ,44272,720,0,8.6,الرياض,العمارية
9535,2022-09-01,31368,21678,شاليه بمجلس مطل على الحديقة ,44272,800,0,8.6,الرياض,العمارية
9536,2022-08-25,31369,21678,شاليه بمسبح  وصالة ,7631,960,0,8.6,الرياض,العمارية
9537,2022-08-31,31369,21678,شاليه بمسبح  وصالة ,7631,800,0,8.6,الرياض,العمارية
9538,2022-09-01,31369,21678,شاليه بمسبح  وصالة ,7631,1200,0,8.6,الرياض,العمارية
9539,2022-08-25,31370,21678,شاليه بمجلس وحديقة خارجية,89199,960,0,8.6,الرياض,العمارية
9540,2022-08-27,31370,21678,شاليه بمجلس وحديقة خارجية,89199,960,0,8.6,الرياض,العمارية
9541,2022-08-25,31384,21820,شاليه بمجلس داخلي ومسبح ,56893,1700,0,0.0,الرياض,حي الخير
9542,2022-08-27,31384,21820,شاليه بمجلس داخلي ومسبح ,56893,1700,0,0.0,الرياض,حي الخير
9543,2022-08-31,31384,21820,شاليه بمجلس داخلي ومسبح ,56893,1200,0,0.0,الرياض,حي الخير
9544,2022-09-01,31384,21820,شاليه بمجلس داخلي ومسبح ,56893,1700,0,0.0,الرياض,حي الخير
9545,2022-08-25,31394,21825,شاليه بغرفة نوم ومسبح ,13960,860,2,10.0,الرياض,حي الرمال
9546,2022-08-27,31394,21825,شاليه بغرفة نوم ومسبح ,13960,765,2,10.0,الرياض,حي الرمال
9547,2022-09-01,31394,21825,شاليه بغرفة نوم ومسبح ,13960,990,0,10.0,الرياض,حي الرمال
9548,2022-08-25,31420,16190,شقة بصالة جلوس و ثلاث غرف نوم ,91846,1500,0,8.4,الرياض,حي الياسمين
9549,2022-08-27,31420,16190,شقة بصالة جلوس و ثلاث غرف نوم ,91846,1000,0,8.4,الرياض,حي الياسمين
9550,2022-08-31,31420,16190,شقة بصالة جلوس و ثلاث غرف نوم ,91846,1000,0,8.4,الرياض,حي الياسمين
9551,2022-08-25,31434,21539,شاليه بصالة جلوس وغرفة نوم ,36327,2600,0,0.0,الرياض,حي الرمال
9552,2022-08-27,31434,21539,شاليه بصالة جلوس وغرفة نوم ,36327,2300,0,0.0,الرياض,حي الرمال
9553,2022-09-01,31434,21539,شاليه بصالة جلوس وغرفة نوم ,36327,2600,0,0.0,الرياض,حي الرمال
9554,2022-08-25,31447,21784,شقة بصالة جلوس وغرفة نوم ماستر,60062,590,0,9.3,الرياض,حي المصيف
9555,2022-08-27,31447,21784,شقة بصالة جلوس وغرفة نوم ماستر,60062,480,0,9.3,الرياض,حي المصيف
9556,2022-08-31,31447,21784,شقة بصالة جلوس وغرفة نوم ماستر,60062,370,0,9.5,الرياض,حي المصيف
9557,2022-09-01,31447,21784,شقة بصالة جلوس وغرفة نوم ماستر,60062,500,0,9.5,الرياض,حي المصيف
9558,2022-08-25,31448,21867,شقة بغرفة جلوس وغرفة نوم ,46371,800,0,0.0,الرياض,حي الملقا
9559,2022-08-27,31448,21867,شقة بغرفة جلوس وغرفة نوم ,46371,800,0,0.0,الرياض,حي الملقا
9560,2022-08-31,31448,21867,شقة بغرفة جلوس وغرفة نوم ,46371,600,0,0.0,الرياض,حي الملقا
9561,2022-09-01,31448,21867,شقة بغرفة جلوس وغرفة نوم ,46371,800,0,0.0,الرياض,حي الملقا
9562,2022-08-25,31452,21874,شالية بتصميم انيق و اطلاله رائعة,59714,2975,0,0.0,الرياض,حي بنبان
9563,2022-08-27,31452,21874,شالية بتصميم انيق و اطلاله رائعة,59714,2975,0,0.0,الرياض,حي بنبان
9564,2022-08-31,31452,21874,شالية بتصميم انيق و اطلاله رائعة,59714,1980,0,0.0,الرياض,حي بنبان
9565,2022-09-01,31452,21874,شالية بتصميم انيق و اطلاله رائعة,59714,2975,0,0.0,الرياض,حي بنبان
9566,2022-08-25,31454,21876,شقة بتصميم هادئ وغرفتين نوم ,68121,1500,0,0.0,الرياض,حي الملقا
9567,2022-08-31,31454,21876,شقة بتصميم هادئ وغرفتين نوم ,68121,1000,0,0.0,الرياض,حي الملقا
9568,2022-09-01,31454,21876,شقة بتصميم هادئ وغرفتين نوم ,68121,1500,0,0.0,الرياض,حي الملقا
9569,2022-08-31,31456,21878,شقة بغرفتين نوم وغرفة جلوس ,46889,588,0,10.0,الرياض,حي المونسية
9570,2022-09-01,31456,21878,شقة بغرفتين نوم وغرفة جلوس ,46889,600,0,10.0,الرياض,حي المونسية
9571,2022-09-01,31458,21878,شقة بغرفة جلوس وغرفة نوم ,5917,400,0,10.0,الرياض,حي المونسية
9572,2022-08-25,31459,21878,شقة بصالة وغرفة نوم ,8547,400,0,10.0,الرياض,حي المونسية
9573,2022-08-31,31459,21878,شقة بصالة وغرفة نوم ,8547,350,0,10.0,الرياض,حي المونسية
9574,2022-09-01,31459,21878,شقة بصالة وغرفة نوم ,8547,400,0,10.0,الرياض,حي المونسية
9575,2022-08-27,31465,20963,شقة ,37171,375,2,9.6,الرياض,حي الملقا
9576,2022-08-27,31492,7507,شاليه بركن شواء ,93654,500,2,8.6,الرياض,العمارية
9577,2022-09-01,31492,7507,شاليه بركن شواء ,93654,550,1,8.7,الرياض,العمارية
9578,2022-08-27,31511,21913,شقة بثلاث غرف نوم ودخول ذاتي,47669,552,1,10.0,الرياض,حي الملقا
9579,2022-08-31,31511,21913,شقة بثلاث غرف نوم ودخول ذاتي,47669,520,1,7.4,الرياض,حي الملقا
9580,2022-09-01,31511,21913,شقة بثلاث غرف نوم ودخول ذاتي,47669,850,1,7.4,الرياض,حي الملقا
9581,2022-08-25,31534,9631, اسطبل خيل بمسطحات خضراء,57416,1000,0,8.1,الرياض,حي الرمال
9582,2022-08-31,31534,9631, اسطبل خيل بمسطحات خضراء,57416,750,0,8.1,الرياض,حي الرمال
9583,2022-09-01,31534,9631, اسطبل خيل بمسطحات خضراء,57416,1000,0,8.1,الرياض,حي الرمال
9584,2022-08-31,31538,21925,سولار 1,45102,499,1,7.6,الرياض,حي الرمال
9585,2022-09-01,31538,21925,سولار 1,45102,645,1,7.6,الرياض,حي الرمال
